"fid","comm_fkt","new_commun","old_commun","date"
180,"MAROHARATRA_AMPASIMADINIKAKELY","MAROHARATRA","MAROHARATRA","2018-07"
181,"MAROHARATRA_AMBALAVOLO","MAROHARATRA","MAROHARATRA","2018-07"
182,"MAROHARATRA_AMBOHITSARA EST","MAROHARATRA","MAROHARATRA","2018-07"
183,"MAROHARATRA_ANIVORANO","MAROHARATRA","MAROHARATRA","2018-07"
184,"MAROHARATRA_MAHATSARA","MAROHARATRA","MAROHARATRA","2018-07"
3,"MAROTOKO_AMBOATROTROKA","MAROTOKO","MAROTOKO","2018-07"
4,"MAROTOKO_MANDIAFASINA","MAROTOKO","MAROTOKO","2018-07"
5,"MAROTOKO_AMBODIARA SUD","MAROTOKO","MAROTOKO","2018-07"
6,"MAROTOKO_MANAMPANDRANA","MAROTOKO","MAROTOKO","2018-07"
21,"MAROTOKO_KIANJANOMBY","MAROTOKO","MAROTOKO","2018-07"
157,"MAROTOKO_MAROTOKO","MAROTOKO","MAROTOKO","2018-07"
158,"MAROTOKO_AMBALAVIA","MAROTOKO","MAROTOKO","2018-07"
159,"MAROTOKO_AMBATOMITRATRAKA","MAROTOKO","MAROTOKO","2018-07"
160,"MAROTOKO_AMBARIJATSY","MAROTOKO","MAROTOKO","2018-07"
161,"MAROTOKO_AMBOHIMAHAVELONA","MAROTOKO","MAROTOKO","2018-07"
87,"RANOMAFANA_RANOMAFANA","RANOMAFANA","RANOMAFANA","2018-07"
88,"RANOMAFANA_AMBATOLAHY","RANOMAFANA","RANOMAFANA","2018-07"
89,"RANOMAFANA_TSARAMANDROSO","RANOMAFANA","RANOMAFANA","2018-07"
90,"RANOMAFANA_VOHIMARINA","RANOMAFANA","RANOMAFANA","2018-07"
146,"RANOMAFANA_MENARANO","RANOMAFANA","RANOMAFANA","2018-07"
147,"RANOMAFANA_AMBODIAVIAVY","RANOMAFANA","RANOMAFANA","2018-07"
148,"RANOMAFANA_AMPASIMPOTSY","RANOMAFANA","RANOMAFANA","2018-07"
149,"RANOMAFANA_SAHANDRAZANA","RANOMAFANA","RANOMAFANA","2018-07"
29,"TSARATANANA_AMBODIRAFIA EST","TSARATANANA","TSARATANANA","2018-07"
41,"TSARATANANA_SAHOFIKA","TSARATANANA","TSARATANANA","2018-07"
42,"TSARATANANA_AMBOHITSARA I","TSARATANANA","TSARATANANA","2018-07"
43,"TSARATANANA_ANDRORANGAVOLA VAT","TSARATANANA","TSARATANANA","2018-07"
44,"TSARATANANA_TSARATANANA","TSARATANANA","TSARATANANA","2018-07"
45,"TSARATANANA_AMBODIGOAVY","TSARATANANA","TSARATANANA","2018-07"
46,"TSARATANANA_AMBODIMANGA OUEST","TSARATANANA","TSARATANANA","2018-07"
47,"TSARATANANA_VOHITRARIVO","TSARATANANA","TSARATANANA","2018-07"
74,"TSARATANANA_AMBOHINIHAONANA","TSARATANANA","TSARATANANA","2018-07"
75,"TSARATANANA_AMBATOHARANANA","TSARATANANA","TSARATANANA","2018-07"
76,"TSARATANANA_SANDRAKELY","TSARATANANA","TSARATANANA","2018-07"
77,"TSARATANANA_AMBODIMANGA EST","TSARATANANA","TSARATANANA","2018-07"
84,"TSARATANANA_ANTARALAVA","TSARATANANA","TSARATANANA","2018-07"
85,"TSARATANANA_AMBOHIMITA","TSARATANANA","TSARATANANA","2018-07"
86,"TSARATANANA_SANDRASATY","TSARATANANA","TSARATANANA","2018-07"
163,"TSARATANANA_ANALAMARINA","TSARATANANA","TSARATANANA","2018-07"
164,"TSARATANANA_AMBALAFATAKANA EST","TSARATANANA","TSARATANANA","2018-07"
165,"TSARATANANA_AMBALAFARY","TSARATANANA","TSARATANANA","2018-07"
166,"TSARATANANA_MAROFOTOTRA","TSARATANANA","TSARATANANA","2018-07"
167,"TSARATANANA_AMBOHIMASINA","TSARATANANA","TSARATANANA","2018-07"
168,"TSARATANANA_BEFARY","TSARATANANA","TSARATANANA","2018-07"
169,"TSARATANANA_AMBATOHARANANAKELY","TSARATANANA","TSARATANANA","2018-07"
170,"TSARATANANA_AMBOHIPO","TSARATANANA","TSARATANANA","2018-07"
2,"AMBOHIMANGA DU SUD_AMBODIVOASA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-08"
10,"AMBOHIMANGA DU SUD_AMBATOFANOK","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-08"
11,"AMBOHIMANGA DU SUD_AMBODIRAFIA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-08"
12,"AMBOHIMANGA DU SUD_ANTANJONA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-08"
13,"AMBOHIMANGA DU SUD_FALIARIVO","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-08"
95,"AMBOHIMANGA DU SUD_MASOAROVANA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-08"
96,"AMBOHIMANGA DU SUD_AMBILANIBE","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-08"
98,"AMBOHIMANGA DU SUD_AMBOHIMIRAN","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-08"
107,"AMBOHIMANGA DU SUD_MANDROALINA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-08"
108,"AMBOHIMANGA DU SUD_MORARANO","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-08"
109,"AMBOHIMANGA DU SUD_AMBOHIMANGA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-08"
110,"AMBOHIMANGA DU SUD_SAHAMARANA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-08"
111,"AMBOHIMANGA DU SUD_AMBODIMANGA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-08"
112,"AMBOHIMANGA DU SUD_VOHITRARIVO","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-08"
130,"AMBOHIMANGA DU SUD_MAROSATROKA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-08"
131,"AMBOHIMANGA DU SUD_ANDRORANGAV","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-08"
156,"AMBOHIMANGA DU SUD_AMBODIARA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-08"
171,"AMBOHIMANGA DU SUD_SOANIHERENA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-08"
172,"AMBOHIMANGA DU SUD_AMBALAVARY","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-08"
177,"AMBOHIMANGA DU SUD_FASINTSARA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-08"
178,"AMBOHIMANGA DU SUD_NOSIMBOAHAN","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-08"
179,"AMBOHIMANGA DU SUD_AMBALAHERAN","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-08"
193,"AMBOHIMANGA DU SUD_MAROLANANAN","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-08"
15,"AMBOHIMIERA_ANDEMAKA NORD","AMBOHIMIERA","AMBOHIMIERA","2018-08"
16,"AMBOHIMIERA_MANARINONY","AMBOHIMIERA","AMBOHIMIERA","2018-08"
17,"AMBOHIMIERA_ANTARAMBAKANA","AMBOHIMIERA","AMBOHIMIERA","2018-08"
18,"AMBOHIMIERA_SAHALALONA","AMBOHIMIERA","AMBOHIMIERA","2018-08"
19,"AMBOHIMIERA_ANDRORANGAVOLA","AMBOHIMIERA","AMBOHIMIERA","2018-08"
20,"AMBOHIMIERA_VOHIMENA","AMBOHIMIERA","AMBOHIMIERA","2018-08"
37,"AMBOHIMIERA_TSINJORANO","AMBOHIMIERA","AMBOHIMIERA","2018-08"
38,"AMBOHIMIERA_SAHASOMANGANA","AMBOHIMIERA","AMBOHIMIERA","2018-08"
39,"AMBOHIMIERA_MAROFOTSY","AMBOHIMIERA","AMBOHIMIERA","2018-08"
120,"AMBOHIMIERA_AMBOLO","AMBOHIMIERA","AMBOHIMIERA","2018-08"
121,"AMBOHIMIERA_AMBINANITOMAROSANA","AMBOHIMIERA","AMBOHIMIERA","2018-08"
122,"AMBOHIMIERA_AMBOHIDAZA","AMBOHIMIERA","AMBOHIMIERA","2018-08"
123,"AMBOHIMIERA_AMPANTSONA","AMBOHIMIERA","AMBOHIMIERA","2018-08"
124,"AMBOHIMIERA_AMBOHIMILANJA","AMBOHIMIERA","AMBOHIMIERA","2018-08"
125,"AMBOHIMIERA_AMBOHIMAHAVELONA","AMBOHIMIERA","AMBOHIMIERA","2018-08"
143,"AMBOHIMIERA_AMBOHIMIERA","AMBOHIMIERA","AMBOHIMIERA","2018-08"
144,"AMBOHIMIERA_MAROMANANA","AMBOHIMIERA","AMBOHIMIERA","2018-08"
173,"AMBOHIMIERA_AMBOHIMAHATSINJO","AMBOHIMIERA","AMBOHIMIERA","2018-08"
174,"AMBOHIMIERA_FIADANANA NORD","AMBOHIMIERA","AMBOHIMIERA","2018-08"
175,"AMBOHIMIERA_AMBODIMANGA","AMBOHIMIERA","AMBOHIMIERA","2018-08"
176,"AMBOHIMIERA_FALIARIVO","AMBOHIMIERA","AMBOHIMIERA","2018-08"
8,"ANALAMPASINA_ANALAVORY","ANALAMPASINA","ANALAMPASINA","2018-08"
113,"ANALAMPASINA_AMBOHIMALAZA","ANALAMPASINA","ANALAMPASINA","2018-08"
114,"ANALAMPASINA_MANJIRIANA SUD","ANALAMPASINA","ANALAMPASINA","2018-08"
153,"ANALAMPASINA_AMBARO","ANALAMPASINA","ANALAMPASINA","2018-08"
154,"ANALAMPASINA_ANDRORANGAVOLA SU","ANALAMPASINA","ANALAMPASINA","2018-08"
155,"ANALAMPASINA_ANALAMPASINA","ANALAMPASINA","ANALAMPASINA","2018-08"
185,"ANALAMPASINA_BETAMPO NORD","ANALAMPASINA","ANALAMPASINA","2018-08"
186,"ANALAMPASINA_AMBOHIMIARINA","ANALAMPASINA","ANALAMPASINA","2018-08"
187,"ANALAMPASINA_MATSITSIRANO","ANALAMPASINA","ANALAMPASINA","2018-08"
32,"AMBIABE_AMBALATENINA","AMBIABE","ANDRORANGAVOLA","2018-08"
33,"AMBIABE_AMBALAFASINA","AMBIABE","ANDRORANGAVOLA","2018-08"
9,"ANDRORANGAVOLA_ANDRORANGAVOLA","ANDRORANGAVOLA","ANDRORANGAVOLA","2018-08"
31,"ANDRORANGAVOLA_AMBODIFONTSINA","ANDRORANGAVOLA","ANDRORANGAVOLA","2018-08"
34,"ANDRORANGAVOLA_MAHASOA","ANDRORANGAVOLA","ANDRORANGAVOLA","2018-08"
35,"ANDRORANGAVOLA_AMBODIRORANGA","ANDRORANGAVOLA","ANDRORANGAVOLA","2018-08"
66,"ANDRORANGAVOLA_ANIVORANO","ANDRORANGAVOLA","ANDRORANGAVOLA","2018-08"
67,"ANDRORANGAVOLA_LAVAKIANJA SUD","ANDRORANGAVOLA","ANDRORANGAVOLA","2018-08"
68,"ANDRORANGAVOLA_AMBODIARA NORD","ANDRORANGAVOLA","ANDRORANGAVOLA","2018-08"
71,"ANDRORANGAVOLA_AMPASIMPOTSY","ANDRORANGAVOLA","ANDRORANGAVOLA","2018-08"
72,"ANDRORANGAVOLA_AMBALATABAKA","ANDRORANGAVOLA","ANDRORANGAVOLA","2018-08"
73,"ANDRORANGAVOLA_AMBOHIMISAFY","ANDRORANGAVOLA","ANDRORANGAVOLA","2018-08"
80,"ANDRORANGAVOLA_AMBALAVAONA","ANDRORANGAVOLA","ANDRORANGAVOLA","2018-08"
81,"ANDRORANGAVOLA_AMBOHIMAHAVELON","ANDRORANGAVOLA","ANDRORANGAVOLA","2018-08"
82,"ANDRORANGAVOLA_NOSIBE SUD","ANDRORANGAVOLA","ANDRORANGAVOLA","2018-08"
83,"ANDRORANGAVOLA_MANDRIAPOTSY","ANDRORANGAVOLA","ANDRORANGAVOLA","2018-08"
132,"ANTARETRA_AMBINANIVATOMENA","ANTARETRA","ANTARETRA","2018-08"
133,"ANTARETRA_AMBODIARA I","ANTARETRA","ANTARETRA","2018-08"
134,"ANTARETRA_MORAFENO","ANTARETRA","ANTARETRA","2018-08"
135,"ANTARETRA_BETAMPONA","ANTARETRA","ANTARETRA","2018-08"
136,"ANTARETRA_ANDRANOMAITSO","ANTARETRA","ANTARETRA","2018-08"
137,"ANTARETRA_ANTARETRA","ANTARETRA","ANTARETRA","2018-08"
189,"ANTARETRA_AMBODIROTRA","ANTARETRA","ANTARETRA","2018-08"
190,"ANTARETRA_ANDONABE","ANTARETRA","ANTARETRA","2018-08"
191,"ANTARETRA_AMPASIMBE","ANTARETRA","ANTARETRA","2018-08"
192,"ANTARETRA_AMBOATROTROKA","ANTARETRA","ANTARETRA","2018-08"
102,"ANTSINDRA_KIANJAVATO","ANTSINDRA","ANTSINDRA","2018-08"
103,"ANTSINDRA_AMBATOVORY","ANTSINDRA","ANTSINDRA","2018-08"
104,"ANTSINDRA_ANTSINDRA","ANTSINDRA","ANTSINDRA","2018-08"
105,"ANTSINDRA_BEFOTAKA","ANTSINDRA","ANTSINDRA","2018-08"
106,"ANTSINDRA_AMPITABE","ANTSINDRA","ANTSINDRA","2018-08"
194,"ANTSINDRA_AMPITOMITA","ANTSINDRA","ANTSINDRA","2018-08"
195,"ANTSINDRA_ANIVORANO","ANTSINDRA","ANTSINDRA","2018-08"
26,"AMPASINAMBO_AMPASINAMBO","AMPASINAMBO","FASINTSARA","2018-08"
55,"AMPASINAMBO_VOLOBE","AMPASINAMBO","FASINTSARA","2018-08"
100,"AMPASINAMBO_FIADANANA NORD","AMPASINAMBO","FASINTSARA","2018-08"
126,"AMPASINAMBO_MORARANO","AMPASINAMBO","FASINTSARA","2018-08"
127,"AMPASINAMBO_AMPASIMBOLA I","AMPASINAMBO","FASINTSARA","2018-08"
128,"AMPASINAMBO_SAKAVANANA","AMPASINAMBO","FASINTSARA","2018-08"
129,"AMPASINAMBO_AMBODIARA NORD","AMPASINAMBO","FASINTSARA","2018-08"
7,"FASINTSARA_AMBALAPAISO","FASINTSARA","FASINTSARA","2018-08"
23,"FASINTSARA_SAHAKONDRO","FASINTSARA","FASINTSARA","2018-08"
24,"FASINTSARA_MANAKANA SUD","FASINTSARA","FASINTSARA","2018-08"
25,"FASINTSARA_AMBODIARA SUD","FASINTSARA","FASINTSARA","2018-08"
27,"FASINTSARA_AMBODIVOANGY","FASINTSARA","FASINTSARA","2018-08"
28,"FASINTSARA_AMBINANISERY","FASINTSARA","FASINTSARA","2018-08"
56,"FASINTSARA_TSARATANANA","FASINTSARA","FASINTSARA","2018-08"
57,"FASINTSARA_TSARARIVOTRA","FASINTSARA","FASINTSARA","2018-08"
58,"FASINTSARA_BEFOTAKA","FASINTSARA","FASINTSARA","2018-08"
59,"FASINTSARA_AMBOHITSARA","FASINTSARA","FASINTSARA","2018-08"
60,"FASINTSARA_FASINTSARA","FASINTSARA","FASINTSARA","2018-08"
99,"FASINTSARA_ANDRANOMAINTSO","FASINTSARA","FASINTSARA","2018-08"
115,"FASINTSARA_ANTENIMBELONA","FASINTSARA","FASINTSARA","2018-08"
116,"FASINTSARA_AMBOHINIHAONANA","FASINTSARA","FASINTSARA","2018-08"
117,"FASINTSARA_MAROVORAKA","FASINTSARA","FASINTSARA","2018-08"
118,"FASINTSARA_AMBATOMANJAKA","FASINTSARA","FASINTSARA","2018-08"
119,"FASINTSARA_TSARAKIANJA","FASINTSARA","FASINTSARA","2018-08"
63,"AMBIABE_AMBINANINDRANOTELO","AMBIABE","IFANADIANA","2018-08"
64,"AMBIABE_ANKABOKA","AMBIABE","IFANADIANA","2018-08"
65,"AMBIABE_AMBIABE I","AMBIABE","IFANADIANA","2018-08"
36,"IFANADIANA_ANTAFOTENINA","IFANADIANA","IFANADIANA","2018-08"
78,"IFANADIANA_SAHAFITOROKA","IFANADIANA","IFANADIANA","2018-08"
79,"IFANADIANA_MAROMENA","IFANADIANA","IFANADIANA","2018-08"
138,"IFANADIANA_IFANADIANA","IFANADIANA","IFANADIANA","2018-08"
139,"IFANADIANA_ANDRANOFOLAHINA","IFANADIANA","IFANADIANA","2018-08"
140,"IFANADIANA_AMBORAKA","IFANADIANA","IFANADIANA","2018-08"
141,"IFANADIANA_AMBODIRAFIA II","IFANADIANA","IFANADIANA","2018-08"
142,"IFANADIANA_FENOARIVO I","IFANADIANA","IFANADIANA","2018-08"
162,"IFANADIANA_AMBODIARA","IFANADIANA","IFANADIANA","2018-08"
69,"AMBIABE_SAHAVATANA","AMBIABE","KELILALINA","2018-08"
48,"KELILALINA_AMPITAMBE","KELILALINA","KELILALINA","2018-08"
49,"KELILALINA_MANDRIVANY","KELILALINA","KELILALINA","2018-08"
50,"KELILALINA_AMBODIPAISO NORD","KELILALINA","KELILALINA","2018-08"
51,"KELILALINA_AMBODIPAISO SUD","KELILALINA","KELILALINA","2018-08"
52,"KELILALINA_KELILALINA","KELILALINA","KELILALINA","2018-08"
53,"KELILALINA_ANDRANOMAINTY","KELILALINA","KELILALINA","2018-08"
54,"KELILALINA_ANOSY","KELILALINA","KELILALINA","2018-08"
61,"KELILALINA_AMBOHINIHAONANA","KELILALINA","KELILALINA","2018-08"
62,"KELILALINA_KIANJANOMBY","KELILALINA","KELILALINA","2018-08"
70,"KELILALINA_AMBODIVOANGY","KELILALINA","KELILALINA","2018-08"
97,"KELILALINA_AMBALADINGANA","KELILALINA","KELILALINA","2018-08"
188,"KELILALINA_FOTSIALANANA","KELILALINA","KELILALINA","2018-08"
1,"MAROHARATRA_AMPASIMPOTSY","MAROHARATRA","MAROHARATRA","2018-08"
14,"MAROHARATRA_MANAKANA","MAROHARATRA","MAROHARATRA","2018-08"
22,"MAROHARATRA_SOANIERANA","MAROHARATRA","MAROHARATRA","2018-08"
30,"MAROHARATRA_MALEMIAMBO","MAROHARATRA","MAROHARATRA","2018-08"
40,"MAROHARATRA_AMBINANINDRANO","MAROHARATRA","MAROHARATRA","2018-08"
91,"MAROHARATRA_MALAZAMASINA SUD","MAROHARATRA","MAROHARATRA","2018-08"
92,"MAROHARATRA_MALAZAMASINA NORD","MAROHARATRA","MAROHARATRA","2018-08"
93,"MAROHARATRA_ANTANJOMANGA","MAROHARATRA","MAROHARATRA","2018-08"
94,"MAROHARATRA_BETAMPONA NORD","MAROHARATRA","MAROHARATRA","2018-08"
101,"MAROHARATRA_MAROHARATRA","MAROHARATRA","MAROHARATRA","2018-08"
145,"MAROHARATRA_TANAMBAO OUEST","MAROHARATRA","MAROHARATRA","2018-08"
150,"MAROHARATRA_SAHOMBY","MAROHARATRA","MAROHARATRA","2018-08"
151,"MAROHARATRA_AMBODIMANGA","MAROHARATRA","MAROHARATRA","2018-08"
152,"MAROHARATRA_AMPASIMADINIKA","MAROHARATRA","MAROHARATRA","2018-08"
180,"MAROHARATRA_AMPASIMADINIKAKELY","MAROHARATRA","MAROHARATRA","2018-08"
181,"MAROHARATRA_AMBALAVOLO","MAROHARATRA","MAROHARATRA","2018-08"
182,"MAROHARATRA_AMBOHITSARA EST","MAROHARATRA","MAROHARATRA","2018-08"
183,"MAROHARATRA_ANIVORANO","MAROHARATRA","MAROHARATRA","2018-08"
184,"MAROHARATRA_MAHATSARA","MAROHARATRA","MAROHARATRA","2018-08"
3,"MAROTOKO_AMBOATROTROKA","MAROTOKO","MAROTOKO","2018-08"
4,"MAROTOKO_MANDIAFASINA","MAROTOKO","MAROTOKO","2018-08"
5,"MAROTOKO_AMBODIARA SUD","MAROTOKO","MAROTOKO","2018-08"
6,"MAROTOKO_MANAMPANDRANA","MAROTOKO","MAROTOKO","2018-08"
21,"MAROTOKO_KIANJANOMBY","MAROTOKO","MAROTOKO","2018-08"
157,"MAROTOKO_MAROTOKO","MAROTOKO","MAROTOKO","2018-08"
158,"MAROTOKO_AMBALAVIA","MAROTOKO","MAROTOKO","2018-08"
159,"MAROTOKO_AMBATOMITRATRAKA","MAROTOKO","MAROTOKO","2018-08"
160,"MAROTOKO_AMBARIJATSY","MAROTOKO","MAROTOKO","2018-08"
161,"MAROTOKO_AMBOHIMAHAVELONA","MAROTOKO","MAROTOKO","2018-08"
87,"RANOMAFANA_RANOMAFANA","RANOMAFANA","RANOMAFANA","2018-08"
88,"RANOMAFANA_AMBATOLAHY","RANOMAFANA","RANOMAFANA","2018-08"
89,"RANOMAFANA_TSARAMANDROSO","RANOMAFANA","RANOMAFANA","2018-08"
90,"RANOMAFANA_VOHIMARINA","RANOMAFANA","RANOMAFANA","2018-08"
146,"RANOMAFANA_MENARANO","RANOMAFANA","RANOMAFANA","2018-08"
147,"RANOMAFANA_AMBODIAVIAVY","RANOMAFANA","RANOMAFANA","2018-08"
148,"RANOMAFANA_AMPASIMPOTSY","RANOMAFANA","RANOMAFANA","2018-08"
149,"RANOMAFANA_SAHANDRAZANA","RANOMAFANA","RANOMAFANA","2018-08"
29,"TSARATANANA_AMBODIRAFIA EST","TSARATANANA","TSARATANANA","2018-08"
41,"TSARATANANA_SAHOFIKA","TSARATANANA","TSARATANANA","2018-08"
42,"TSARATANANA_AMBOHITSARA I","TSARATANANA","TSARATANANA","2018-08"
43,"TSARATANANA_ANDRORANGAVOLA VAT","TSARATANANA","TSARATANANA","2018-08"
44,"TSARATANANA_TSARATANANA","TSARATANANA","TSARATANANA","2018-08"
45,"TSARATANANA_AMBODIGOAVY","TSARATANANA","TSARATANANA","2018-08"
46,"TSARATANANA_AMBODIMANGA OUEST","TSARATANANA","TSARATANANA","2018-08"
47,"TSARATANANA_VOHITRARIVO","TSARATANANA","TSARATANANA","2018-08"
74,"TSARATANANA_AMBOHINIHAONANA","TSARATANANA","TSARATANANA","2018-08"
75,"TSARATANANA_AMBATOHARANANA","TSARATANANA","TSARATANANA","2018-08"
76,"TSARATANANA_SANDRAKELY","TSARATANANA","TSARATANANA","2018-08"
77,"TSARATANANA_AMBODIMANGA EST","TSARATANANA","TSARATANANA","2018-08"
84,"TSARATANANA_ANTARALAVA","TSARATANANA","TSARATANANA","2018-08"
85,"TSARATANANA_AMBOHIMITA","TSARATANANA","TSARATANANA","2018-08"
86,"TSARATANANA_SANDRASATY","TSARATANANA","TSARATANANA","2018-08"
163,"TSARATANANA_ANALAMARINA","TSARATANANA","TSARATANANA","2018-08"
164,"TSARATANANA_AMBALAFATAKANA EST","TSARATANANA","TSARATANANA","2018-08"
165,"TSARATANANA_AMBALAFARY","TSARATANANA","TSARATANANA","2018-08"
166,"TSARATANANA_MAROFOTOTRA","TSARATANANA","TSARATANANA","2018-08"
167,"TSARATANANA_AMBOHIMASINA","TSARATANANA","TSARATANANA","2018-08"
168,"TSARATANANA_BEFARY","TSARATANANA","TSARATANANA","2018-08"
169,"TSARATANANA_AMBATOHARANANAKELY","TSARATANANA","TSARATANANA","2018-08"
170,"TSARATANANA_AMBOHIPO","TSARATANANA","TSARATANANA","2018-08"
2,"AMBOHIMANGA DU SUD_AMBODIVOASA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-09"
10,"AMBOHIMANGA DU SUD_AMBATOFANOK","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-09"
11,"AMBOHIMANGA DU SUD_AMBODIRAFIA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-09"
12,"AMBOHIMANGA DU SUD_ANTANJONA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-09"
13,"AMBOHIMANGA DU SUD_FALIARIVO","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-09"
95,"AMBOHIMANGA DU SUD_MASOAROVANA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-09"
96,"AMBOHIMANGA DU SUD_AMBILANIBE","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-09"
98,"AMBOHIMANGA DU SUD_AMBOHIMIRAN","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-09"
107,"AMBOHIMANGA DU SUD_MANDROALINA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-09"
108,"AMBOHIMANGA DU SUD_MORARANO","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-09"
109,"AMBOHIMANGA DU SUD_AMBOHIMANGA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-09"
110,"AMBOHIMANGA DU SUD_SAHAMARANA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-09"
111,"AMBOHIMANGA DU SUD_AMBODIMANGA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-09"
112,"AMBOHIMANGA DU SUD_VOHITRARIVO","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-09"
130,"AMBOHIMANGA DU SUD_MAROSATROKA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-09"
131,"AMBOHIMANGA DU SUD_ANDRORANGAV","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-09"
156,"AMBOHIMANGA DU SUD_AMBODIARA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-09"
171,"AMBOHIMANGA DU SUD_SOANIHERENA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-09"
172,"AMBOHIMANGA DU SUD_AMBALAVARY","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-09"
177,"AMBOHIMANGA DU SUD_FASINTSARA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-09"
178,"AMBOHIMANGA DU SUD_NOSIMBOAHAN","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-09"
179,"AMBOHIMANGA DU SUD_AMBALAHERAN","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-09"
193,"AMBOHIMANGA DU SUD_MAROLANANAN","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2018-09"
15,"AMBOHIMIERA_ANDEMAKA NORD","AMBOHIMIERA","AMBOHIMIERA","2018-09"
16,"AMBOHIMIERA_MANARINONY","AMBOHIMIERA","AMBOHIMIERA","2018-09"
17,"AMBOHIMIERA_ANTARAMBAKANA","AMBOHIMIERA","AMBOHIMIERA","2018-09"
18,"AMBOHIMIERA_SAHALALONA","AMBOHIMIERA","AMBOHIMIERA","2018-09"
19,"AMBOHIMIERA_ANDRORANGAVOLA","AMBOHIMIERA","AMBOHIMIERA","2018-09"
20,"AMBOHIMIERA_VOHIMENA","AMBOHIMIERA","AMBOHIMIERA","2018-09"
37,"AMBOHIMIERA_TSINJORANO","AMBOHIMIERA","AMBOHIMIERA","2018-09"
38,"AMBOHIMIERA_SAHASOMANGANA","AMBOHIMIERA","AMBOHIMIERA","2018-09"
39,"AMBOHIMIERA_MAROFOTSY","AMBOHIMIERA","AMBOHIMIERA","2018-09"
120,"AMBOHIMIERA_AMBOLO","AMBOHIMIERA","AMBOHIMIERA","2018-09"
121,"AMBOHIMIERA_AMBINANITOMAROSANA","AMBOHIMIERA","AMBOHIMIERA","2018-09"
122,"AMBOHIMIERA_AMBOHIDAZA","AMBOHIMIERA","AMBOHIMIERA","2018-09"
123,"AMBOHIMIERA_AMPANTSONA","AMBOHIMIERA","AMBOHIMIERA","2018-09"
124,"AMBOHIMIERA_AMBOHIMILANJA","AMBOHIMIERA","AMBOHIMIERA","2018-09"
125,"AMBOHIMIERA_AMBOHIMAHAVELONA","AMBOHIMIERA","AMBOHIMIERA","2018-09"
143,"AMBOHIMIERA_AMBOHIMIERA","AMBOHIMIERA","AMBOHIMIERA","2018-09"
144,"AMBOHIMIERA_MAROMANANA","AMBOHIMIERA","AMBOHIMIERA","2018-09"
